page,table_idx,x0,y0,x1,y1
1,0,67.75,455.04,541.5,713.65
2,0,68.49,112.49,542.9,375.94
4,0,69.71,107.27,538.56,364.47
5,0,71.4,111.05,544.17,350.57
6,0,69.1,114.27,541.15,326.94
8,0,69.24,109.48,561.18,689.3
