page,table_idx,x0,y0,x1,y1
4,0,50.36,136.32,551.33,515.97
5,0,50.13,167.24,550.41,668.16
6,0,50.59,113.69,549.37,269.6
7,0,50.31,134.67,550.0,593.23
8,0,50.67,158.09,548.58,301.08
10,0,50.43,125.32,549.07,513.79
11,0,50.38,125.54,549.69,513.78
14,0,49.99,112.06,549.03,722.65
