institution,period,table_type,table_title,section_no,line_no,row_lvl1,row_lvl2,row_lvl3,row_lvl4,row_lvl5,row_depth,col_lvl1,col_lvl2,col_depth,value_num,value_raw,cell_state,is_shade,colspan,concept_key,geo_key,row_header_id,col_header_id,doc_id,table_id,row_id,col_id,row_hierarchy
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,122000.0,"122,000",reported,0,1,,,22,4,ocbc_4q24_p3,nsfr_dec24,22,4,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,20,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",,,3,Weighted value,,1,152266.0,"152,266",reported,0,1,,,22,5,ocbc_4q24_p3,nsfr_dec24,22,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,294.0,294,reported,0,1,,,23,1,ocbc_4q24_p3,nsfr_dec24,23,1,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,1255.0,"1,255",reported,0,1,,,23,2,ocbc_4q24_p3,nsfr_dec24,23,2,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,424.0,424,reported,0,1,,,23,3,ocbc_4q24_p3,nsfr_dec24,23,3,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,1353.0,"1,353",reported,0,1,,,23,4,ocbc_4q24_p3,nsfr_dec24,23,4,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,21,RSF Item,Performing loans and securities:,"Performing loans to non-financial corporate clients, loans to retail and small business customers, and loans to sovereigns, central banks and PSEs, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,2095.0,"2,095",reported,0,1,,,23,5,ocbc_4q24_p3,nsfr_dec24,23,5,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,No Maturity,2,223.0,223,reported,0,1,,,24,1,ocbc_4q24_p3,nsfr_dec24,24,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,< 6 months,2,3371.0,"3,371",reported,0,1,,,24,2,ocbc_4q24_p3,nsfr_dec24,24,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,1710.0,"1,710",reported,0,1,,,24,3,ocbc_4q24_p3,nsfr_dec24,24,3,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Unweighted value by residual maturity,≥ 1yr,2,68678.0,"68,678",reported,0,1,,,24,4,ocbc_4q24_p3,nsfr_dec24,24,4,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,22,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",,,3,Weighted value,,1,49294.0,"49,294",reported,0,1,,,24,5,ocbc_4q24_p3,nsfr_dec24,24,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,No Maturity,2,180.0,180,reported,0,1,,,25,1,ocbc_4q24_p3,nsfr_dec24,25,1,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,< 6 months,2,2201.0,"2,201",reported,0,1,,,25,2,ocbc_4q24_p3,nsfr_dec24,25,2,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,6 months to <1 yr,2,1435.0,"1,435",reported,0,1,,,25,3,ocbc_4q24_p3,nsfr_dec24,25,3,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Unweighted value by residual maturity,≥ 1yr,2,62226.0,"62,226",reported,0,1,,,25,4,ocbc_4q24_p3,nsfr_dec24,25,4,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,23,RSF Item,Performing loans and securities:,"Performing residential mortgages, of which:",With a risk weight of less than or equal to 35% under MAS Notice 637's standardised approach to credit risk,,4,Weighted value,,1,43050.0,"43,050",reported,0,1,,,25,5,ocbc_4q24_p3,nsfr_dec24,25,5,3
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,No Maturity,2,1305.0,"1,305",reported,0,1,,,26,1,ocbc_4q24_p3,nsfr_dec24,26,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,< 6 months,2,15137.0,"15,137",reported,0,1,,,26,2,ocbc_4q24_p3,nsfr_dec24,26,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,6 months to <1 yr,2,11172.0,"11,172",reported,0,1,,,26,3,ocbc_4q24_p3,nsfr_dec24,26,3,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Unweighted value by residual maturity,≥ 1yr,2,11109.0,"11,109",reported,0,1,,,26,4,ocbc_4q24_p3,nsfr_dec24,26,4,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,24,RSF Item,Performing loans and securities:,"Securities that are not in default and do not qualify as HQLA, including exchange-traded equities",,,3,Weighted value,,1,23832.0,"23,832",reported,0,1,,,26,5,ocbc_4q24_p3,nsfr_dec24,26,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,,,27,1,ocbc_4q24_p3,nsfr_dec24,27,1,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,,,27,2,ocbc_4q24_p3,nsfr_dec24,27,2,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,,,27,3,ocbc_4q24_p3,nsfr_dec24,27,3,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,,,27,4,ocbc_4q24_p3,nsfr_dec24,27,4,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,25,RSF Item,Assets with matching interdependent liabilities,,,,2,Weighted value,,1,,-,null,0,1,,,27,5,ocbc_4q24_p3,nsfr_dec24,27,5,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,No Maturity,2,19230.0,"19,230",reported,0,1,,,28,1,ocbc_4q24_p3,nsfr_dec24,28,1,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Unweighted value by residual maturity,< 6 months,2,22570.0,"22,570",reported,0,3,,,28,2,ocbc_4q24_p3,nsfr_dec24,28,2,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,26,RSF Item,Other assets:,,,,2,Weighted value,,1,26012.0,"26,012",reported,0,1,,,28,5,ocbc_4q24_p3,nsfr_dec24,28,5,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,No Maturity,2,967.0,967,reported,0,1,,,29,1,ocbc_4q24_p3,nsfr_dec24,29,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Unweighted value by residual maturity,< 6 months,2,,,empty,1,3,,,29,2,ocbc_4q24_p3,nsfr_dec24,29,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,27,RSF Item,Other assets:,"Physical trade commodities, including gold",,,3,Weighted value,,1,822.0,822,reported,0,1,,,29,5,ocbc_4q24_p3,nsfr_dec24,29,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,30,1,ocbc_4q24_p3,nsfr_dec24,30,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Unweighted value by residual maturity,< 6 months,2,1288.0,"1,288",reported,0,3,,,30,2,ocbc_4q24_p3,nsfr_dec24,30,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,28,RSF Item,Other assets:,Assets posted as initial margin for derivative contracts and contributions to default funds of CCPs,,,3,Weighted value,,1,1094.0,"1,094",reported,0,1,,,30,5,ocbc_4q24_p3,nsfr_dec24,30,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,31,1,ocbc_4q24_p3,nsfr_dec24,31,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Unweighted value by residual maturity,< 6 months,2,8078.0,"8,078",reported,0,3,,,31,2,ocbc_4q24_p3,nsfr_dec24,31,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,29,RSF Item,Other assets:,NSFR derivative assets,,,3,Weighted value,,1,3032.0,"3,032",reported,0,1,,,31,5,ocbc_4q24_p3,nsfr_dec24,31,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,32,1,ocbc_4q24_p3,nsfr_dec24,32,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Unweighted value by residual maturity,< 6 months,2,6840.0,"6,840",reported,0,3,,,32,2,ocbc_4q24_p3,nsfr_dec24,32,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,30,RSF Item,Other assets:,NSFR derivative liabilities before deduction of variation margin posted,,,3,Weighted value,,1,342.0,342,reported,0,1,,,32,5,ocbc_4q24_p3,nsfr_dec24,32,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,No Maturity,2,18262.0,"18,262",reported,0,1,,,33,1,ocbc_4q24_p3,nsfr_dec24,33,1,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,< 6 months,2,4884.0,"4,884",reported,0,1,,,33,2,ocbc_4q24_p3,nsfr_dec24,33,2,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,223.0,223,reported,0,1,,,33,3,ocbc_4q24_p3,nsfr_dec24,33,3,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Unweighted value by residual maturity,≥ 1yr,2,1258.0,"1,258",reported,0,1,,,33,4,ocbc_4q24_p3,nsfr_dec24,33,4,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,31,RSF Item,Other assets:,All other assets not included in the above categories,,,3,Weighted value,,1,20722.0,"20,722",reported,0,1,,,33,5,ocbc_4q24_p3,nsfr_dec24,33,5,2
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,1,,,34,1,ocbc_4q24_p3,nsfr_dec24,34,1,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Unweighted value by residual maturity,< 6 months,2,246532.0,"246,532",reported,0,3,,,34,2,ocbc_4q24_p3,nsfr_dec24,34,2,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,32,RSF Item,Off-balance sheet items,,,,2,Weighted value,,1,2204.0,"2,204",reported,0,1,,,34,5,ocbc_4q24_p3,nsfr_dec24,34,5,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,33,RSF Item,Total RSF,,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,rsf_total,,35,1,ocbc_4q24_p3,nsfr_dec24,35,1,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,33,RSF Item,Total RSF,,,,2,Weighted value,,1,282578.0,"282,578",reported,0,1,rsf_total,,35,5,ocbc_4q24_p3,nsfr_dec24,35,5,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,34,RSF Item,NSFR (%),,,,2,Unweighted value by residual maturity,No Maturity,2,,,empty,1,4,,,36,1,ocbc_4q24_p3,nsfr_dec24,36,1,1
Oversea-Chinese Banking Corporation Limited,2024-12-31,nsfr,NSFR Disclosure Template,,34,RSF Item,NSFR (%),,,,2,Weighted value,,1,113.0,113,reported,0,1,,,36,5,ocbc_4q24_p3,nsfr_dec24,36,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,1,ASF Item,Capital:,,,,2,Unweighted value by residual maturity,No Maturity,2,51057.0,"51,057",reported,0,1,asf_capital,,2,1,ocbc_4q24_p3,nsfr_sep24,2,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,1,ASF Item,Capital:,,,,2,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_capital,,2,2,ocbc_4q24_p3,nsfr_sep24,2,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,1,ASF Item,Capital:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,1242.0,"1,242",reported,0,1,asf_capital,,2,3,ocbc_4q24_p3,nsfr_sep24,2,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,1,ASF Item,Capital:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,4554.0,"4,554",reported,0,1,asf_capital,,2,4,ocbc_4q24_p3,nsfr_sep24,2,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,1,ASF Item,Capital:,,,,2,Weighted value,,1,56232.0,"56,232",reported,0,1,asf_capital,,2,5,ocbc_4q24_p3,nsfr_sep24,2,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,2,ASF Item,Capital:,Regulatory capital,,,3,Unweighted value by residual maturity,No Maturity,2,51057.0,"51,057",reported,0,1,asf_capital_reg,,3,1,ocbc_4q24_p3,nsfr_sep24,3,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,2,ASF Item,Capital:,Regulatory capital,,,3,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_capital_reg,,3,2,ocbc_4q24_p3,nsfr_sep24,3,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,2,ASF Item,Capital:,Regulatory capital,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,,-,null,0,1,asf_capital_reg,,3,3,ocbc_4q24_p3,nsfr_sep24,3,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,2,ASF Item,Capital:,Regulatory capital,,,3,Unweighted value by residual maturity,≥ 1yr,2,4554.0,"4,554",reported,0,1,asf_capital_reg,,3,4,ocbc_4q24_p3,nsfr_sep24,3,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,2,ASF Item,Capital:,Regulatory capital,,,3,Weighted value,,1,55611.0,"55,611",reported,0,1,asf_capital_reg,,3,5,ocbc_4q24_p3,nsfr_sep24,3,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,3,ASF Item,Capital:,Other capital instruments,,,3,Unweighted value by residual maturity,No Maturity,2,,-,null,0,1,asf_capital_other,,4,1,ocbc_4q24_p3,nsfr_sep24,4,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,3,ASF Item,Capital:,Other capital instruments,,,3,Unweighted value by residual maturity,< 6 months,2,,-,null,0,1,asf_capital_other,,4,2,ocbc_4q24_p3,nsfr_sep24,4,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,3,ASF Item,Capital:,Other capital instruments,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,1242.0,"1,242",reported,0,1,asf_capital_other,,4,3,ocbc_4q24_p3,nsfr_sep24,4,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,3,ASF Item,Capital:,Other capital instruments,,,3,Unweighted value by residual maturity,≥ 1yr,2,,-,null,0,1,asf_capital_other,,4,4,ocbc_4q24_p3,nsfr_sep24,4,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,3,ASF Item,Capital:,Other capital instruments,,,3,Weighted value,,1,621.0,621,reported,0,1,asf_capital_other,,4,5,ocbc_4q24_p3,nsfr_sep24,4,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,4,ASF Item,Retail deposits and deposits from small business customers:,,,,2,Unweighted value by residual maturity,No Maturity,2,113191.0,"113,191",reported,0,1,asf_retail,,5,1,ocbc_4q24_p3,nsfr_sep24,5,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,4,ASF Item,Retail deposits and deposits from small business customers:,,,,2,Unweighted value by residual maturity,< 6 months,2,72252.0,"72,252",reported,0,1,asf_retail,,5,2,ocbc_4q24_p3,nsfr_sep24,5,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,4,ASF Item,Retail deposits and deposits from small business customers:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,5718.0,"5,718",reported,0,1,asf_retail,,5,3,ocbc_4q24_p3,nsfr_sep24,5,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,4,ASF Item,Retail deposits and deposits from small business customers:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,1032.0,"1,032",reported,0,1,asf_retail,,5,4,ocbc_4q24_p3,nsfr_sep24,5,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,4,ASF Item,Retail deposits and deposits from small business customers:,,,,2,Weighted value,,1,176087.0,"176,087",reported,0,1,asf_retail,,5,5,ocbc_4q24_p3,nsfr_sep24,5,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,5,ASF Item,Retail deposits and deposits from small business customers:,Stable deposits,,,3,Unweighted value by residual maturity,No Maturity,2,51565.0,"51,565",reported,0,1,asf_retail_stable,,6,1,ocbc_4q24_p3,nsfr_sep24,6,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,5,ASF Item,Retail deposits and deposits from small business customers:,Stable deposits,,,3,Unweighted value by residual maturity,< 6 months,2,8588.0,"8,588",reported,0,1,asf_retail_stable,,6,2,ocbc_4q24_p3,nsfr_sep24,6,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,5,ASF Item,Retail deposits and deposits from small business customers:,Stable deposits,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,41.0,41,reported,0,1,asf_retail_stable,,6,3,ocbc_4q24_p3,nsfr_sep24,6,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,5,ASF Item,Retail deposits and deposits from small business customers:,Stable deposits,,,3,Unweighted value by residual maturity,≥ 1yr,2,1.0,1,reported,0,1,asf_retail_stable,,6,4,ocbc_4q24_p3,nsfr_sep24,6,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,5,ASF Item,Retail deposits and deposits from small business customers:,Stable deposits,,,3,Weighted value,,1,57186.0,"57,186",reported,0,1,asf_retail_stable,,6,5,ocbc_4q24_p3,nsfr_sep24,6,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Unweighted value by residual maturity,No Maturity,2,61626.0,"61,626",reported,0,1,asf_retail_less,,7,1,ocbc_4q24_p3,nsfr_sep24,7,1,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Unweighted value by residual maturity,< 6 months,2,63664.0,"63,664",reported,0,1,asf_retail_less,,7,2,ocbc_4q24_p3,nsfr_sep24,7,2,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Unweighted value by residual maturity,6 months to <1 yr,2,5677.0,"5,677",reported,0,1,asf_retail_less,,7,3,ocbc_4q24_p3,nsfr_sep24,7,3,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Unweighted value by residual maturity,≥ 1yr,2,1031.0,"1,031",reported,0,1,asf_retail_less,,7,4,ocbc_4q24_p3,nsfr_sep24,7,4,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,6,ASF Item,Retail deposits and deposits from small business customers:,Less stable deposits,,,3,Weighted value,,1,118901.0,"118,901",reported,0,1,asf_retail_less,,7,5,ocbc_4q24_p3,nsfr_sep24,7,5,2
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,No Maturity,2,71739.0,"71,739",reported,0,1,asf_wholesale,,8,1,ocbc_4q24_p3,nsfr_sep24,8,1,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,< 6 months,2,132450.0,"132,450",reported,0,1,asf_wholesale,,8,2,ocbc_4q24_p3,nsfr_sep24,8,2,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,6 months to <1 yr,2,12750.0,"12,750",reported,0,1,asf_wholesale,,8,3,ocbc_4q24_p3,nsfr_sep24,8,3,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,7,ASF Item,Wholesale funding:,,,,2,Unweighted value by residual maturity,≥ 1yr,2,4689.0,"4,689",reported,0,1,asf_wholesale,,8,4,ocbc_4q24_p3,nsfr_sep24,8,4,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,7,ASF Item,Wholesale funding:,,,,2,Weighted value,,1,74120.0,"74,120",reported,0,1,asf_wholesale,,8,5,ocbc_4q24_p3,nsfr_sep24,8,5,1
Oversea-Chinese Banking Corporation Limited,2024-09-30,nsfr,NSFR Disclosure Template,,8,ASF Item,Wholesale funding:,Operational deposits,,,3,Unweighted value by residual maturity,No Maturity,2,39002.0,"39,002",reported,0,1,asf_ws_op,,9,1,ocbc_4q24_p3,nsfr_sep24,9,1,2
