page,table_idx,x0,y0,x1,y1
1,0,68.84,350.61,524.39,612.87
3,0,69.45,113.5,520.34,359.9
4,0,69.54,117.0,523.86,349.49
5,0,69.76,119.09,521.01,250.67
7,0,69.66,91.54,570.41,748.64
